dataset,split_id,node_index,original_node_id,split,true_label,pred_final,pred_pca,pred_ridge,final_correct,pca_correct,ridge_correct,M_pca,M_ridge,HHI_i,T_i,SymRatio_i,SignalEntropy_i,Purity_i,degree,mechanism_type,P_X,P_PrX,P_Pr2X,P_Pr3X,P_XminusPrX,P_PrXminusPr2X,P_PsX,P_Ps2X,P_XminusPsX
squirrel,0,4435,4435,train,2,2,2,2,1,1,1,0.47317223720105583,1.3919200779196548,0.5368278854224398,0.5283528985621457,0.46920480325323516,2.141804166137905,0.15471879930338603,27.0,low-pass-node,0.06232432166358589,0.15451094459420547,0.07857880623517131,0.15471879930338603,0.0999593432825556,0.15045196227169869,0.14346884822399728,0.07885968101380211,0.07712729258260478
squirrel,0,4436,4436,test,4,3,4,3,0,1,0,0.11817521842068102,-0.6595177842123081,0.48562553494891125,0.4535073785307901,0.4824149925940163,2.139427863121285,0.17103081928953404,48.0,low-pass-node,0.07835676470864908,0.17103081928953404,0.06885593747729676,0.16578569665218137,0.09039501096947762,0.12564996233738354,0.141721741342194,0.07297965642404373,0.08522441004377766
squirrel,0,4437,4437,val,2,2,2,2,1,1,1,0.2089326057038976,0.9998928116507537,0.503578953416987,0.5194612524782619,0.3526171786791202,1.9721877366227973,0.199571724854474,30.0,low-pass-node,0.0,0.16708124154323928,0.08427583296231013,0.18628399899239703,0.10209468255682395,0.199571724854474,0.14802768700969884,0.0794110457314017,0.03325378535383732
squirrel,0,4438,4438,train,0,4,4,0,0,0,1,-0.682134613770967,0.4902069267160565,0.5876969407461119,0.4915215572083465,0.4715259193446701,2.1035419761475285,0.16650609826764878,51.0,low-pass-node,0.028868432224066067,0.16033232333936653,0.07778540931496965,0.15821171189702368,0.09711312299176394,0.16650609826764878,0.143685292302225,0.07164580254444548,0.09585180652051406
squirrel,0,4439,4439,train,2,2,0,2,1,0,1,-0.20396341869210433,0.9231019746976199,0.44765609149566754,0.33759056252378533,0.37350761820269823,1.8969134311466451,0.231608751832582,227.0,low-pass-node,0.0,0.231608751832582,0.06926853240596448,0.14866343077368688,0.05673233667635202,0.22178989161744173,0.1736784720766567,0.06755260949759634,0.030705974282000732
squirrel,0,4440,4440,val,1,1,1,1,1,1,1,0.3396703158644092,2.390130182822091,0.6186424939702149,0.8007834118153747,0.29983154656555416,2.0642839439801817,0.2321982005396474,7.0,low-pass-node,0.030974750739342624,0.11946429139118864,0.09845330931368775,0.2321982005396474,0.11226995740969506,0.18311487986029637,0.08404002345253073,0.06450957024681686,0.07497501571236748
squirrel,0,4441,4441,val,4,4,4,4,1,1,1,1.8105287621797066,2.309048903664022,0.24808477508550134,0.8424095690890678,0.44201423165651293,2.036999791079634,0.20400439446518429,10.0,low-pass-node,0.023700735863175174,0.18454249431320538,0.13151579819586404,0.20400439446518429,0.052206240030380074,0.104769650147889,0.12930387047811162,0.1328713827290021,0.03708543327521942
squirrel,0,4442,4442,val,0,0,0,0,1,1,1,0.3881953552169173,2.226217531169079,1.0467896715309843,0.7772635646508513,0.3884989942723224,1.9950435612899178,0.20175444716589222,38.0,high-pass-node,0.0,0.10049888533599288,0.07299312684485312,0.17892318304864085,0.20175444716589222,0.16603253503926216,0.07372783492725576,0.062426954805163505,0.14364303187406402
squirrel,0,4443,4443,val,3,0,3,0,0,1,0,0.03911836236427968,-2.1072344092214585,0.5623988098714313,0.5464875992395766,0.3974265435348226,2.021410025399142,0.18111802554284911,21.0,low-pass-node,0.0,0.15830070332085436,0.09026265566115922,0.18111802554284911,0.10754049774430427,0.17837923732349,0.13845138461599873,0.07190868044532982,0.07403881444842782
squirrel,0,4444,4444,train,1,1,1,1,1,1,1,1.3358541720260704,2.155427303769192,0.6235634216677015,0.6019214152352154,0.36167247906620187,2.095609336749381,0.20286717081347627,14.0,low-pass-node,0.03581460163650256,0.13563654989300927,0.0767736388953142,0.20286717081347627,0.12413087854771952,0.1686808303864484,0.10844702060458039,0.07014548929486134,0.0775038189180011
squirrel,0,4445,4445,val,0,1,0,1,0,1,0,0.10517270182816452,-1.9101179562509103,0.5044020943921125,0.8332531157690299,0.2419979836734063,1.9301040187673502,0.2522188616877051,5.0,low-pass-node,0.0,0.1292955230945568,0.10528523367702529,0.2522188616877051,0.137763183691488,0.18059148292655275,0.0957127090300906,0.08220357681535155,0.01692942768951613
squirrel,0,4446,4446,train,2,2,2,2,1,1,1,2.306905962878746,2.8577541286084083,0.6621057793415317,0.44279770291401654,0.3789770732040684,2.014462821530135,0.17328814220683592,7.0,low-pass-node,0.0,0.1622086196212188,0.0747516172583397,0.17328814220683592,0.15020784215985164,0.16471899591839073,0.13468558874400813,0.05671245621470096,0.08342673640284864
squirrel,0,4447,4447,train,0,0,0,0,1,1,1,0.3129904483485606,1.459909534022937,0.6243288658457017,0.50703180006819,0.3968594170597711,2.0089249285638826,0.1975744940155353,47.0,low-pass-node,0.0,0.15205442245148543,0.07248080899400706,0.18316736357891297,0.11061456533133315,0.1975744940155353,0.1349146471436921,0.07302163492723653,0.0761720625612071
squirrel,0,4448,4448,val,3,3,3,3,1,1,1,0.13763326183179636,0.7073527711877845,0.364521914204469,1.3350860893544738,0.34811851363293356,2.0182188981130227,0.24551922627670492,5.0,two-hop-node,0.015039221707764183,0.11330794148609821,0.1382192768230445,0.24551922627670492,0.09897313062022167,0.1345992594971713,0.0906745083086919,0.13411485437176227,0.029552580089012043
squirrel,0,4449,4449,train,1,1,1,1,1,1,1,0.23843694549173522,1.345976402824924,0.5697149412883934,0.40190047894172015,0.364143243909993,1.9269234414418837,0.251646581623685,351.0,low-pass-node,0.0,0.17753201186182024,0.07136616286024332,0.17203457732252592,0.06048151129838463,0.251646581623685,0.15417752984942168,0.0619480608234452,0.05081356339705697
squirrel,0,4450,4450,test,4,3,3,3,0,0,0,-0.21759046892791467,-1.8720920789445294,0.5908520408896186,0.3419922066010152,0.43509375214583784,2.071561123393309,0.19510219079878952,452.0,low-pass-node,0.03644830118950853,0.19510219079878952,0.06030449422084959,0.14106047529311233,0.09024500594829303,0.1847085660880166,0.15111614755092226,0.058099479277447214,0.0829153388783249
squirrel,0,4451,4451,val,0,0,0,0,1,1,1,0.22116717333458524,0.9617350901342754,0.6428345300618263,0.5662219104705702,0.3490492424554214,2.0141672890733244,0.19940559128726126,17.0,low-pass-node,0.0,0.15161322104608121,0.07756932374207741,0.19940559128726126,0.14305638975955767,0.16961825943999206,0.10971528923259127,0.07040060460890678,0.07862131981947487
squirrel,0,4452,4452,train,4,4,4,4,1,1,1,0.9510543848851865,1.8612919499470104,0.4594149431205385,0.6356119928001948,0.38637303520024013,2.1038142446815793,0.1990026145811845,20.0,low-pass-node,0.04792101724019533,0.16082190267703195,0.08883933843072123,0.1990026145811845,0.0790403862913354,0.15903659745482757,0.11636345640502696,0.08734300003109938,0.061631686092760644
squirrel,0,4453,4453,train,1,1,1,1,1,1,1,0.8523559306860486,1.8318625090455878,0.6721391288392218,1.3799815003168354,0.23415614170345386,1.8797353177807645,0.2684380422793359,5.0,two-hop-node,0.0,0.07500091621615028,0.1049913435497563,0.2684380422793359,0.09942089396901663,0.26241904820318296,0.06348684844256014,0.08611920970087575,0.040123695979869804
squirrel,0,4454,4454,val,2,2,2,2,1,1,1,0.7819298656537486,3.045536002276827,0.5461303409246225,0.4431280686357856,0.4366054564431763,2.104722011933578,0.1750600681958063,36.0,low-pass-node,0.04356465404701943,0.1750600681958063,0.0733847179046576,0.1499605508747571,0.09862519413169912,0.16873009291390667,0.14967817765108637,0.07051591379009198,0.07048062969176516
squirrel,0,4455,4455,test,0,0,0,0,1,1,1,0.5408351536682936,0.8806852829885481,0.6742372980296868,1.4101182402648786,0.22935105811266615,1.8963873414813126,0.25797391169152506,12.0,two-hop-node,0.0,0.08224442802131711,0.10876531188572414,0.25797391169152506,0.11202806341222532,0.2524255793771338,0.05854243398108518,0.08976081021492781,0.03825945998039134
squirrel,0,4456,4456,val,4,4,4,4,1,1,1,1.2548410724934478,2.023674405036596,0.7573771639306655,0.8304044038273182,0.3545149455812055,2.090890578712166,0.2101014983573942,8.0,low-pass-node,0.035501840225761694,0.10272517539446181,0.08842539860118284,0.1856593577928378,0.12515022829241754,0.2101014983573942,0.09568390229548561,0.0763343732726964,0.08041822452388733
squirrel,0,4457,4457,train,4,4,4,4,1,1,1,1.6995034245763097,3.0231574477776535,0.31634685156782383,0.5147135054902401,0.4372360602241872,2.045689464516214,0.19522548629118752,15.0,low-pass-node,0.03353310091551819,0.18889671062441965,0.09346401427776568,0.19522548629118752,0.059475778312050774,0.13538627793708402,0.16693186070051383,0.08968575702298948,0.03740101343807651
squirrel,0,4458,4458,train,0,0,0,0,1,1,1,1.2290932834052182,2.674483237512045,0.5466327554952368,0.911190765815771,0.22179544488087083,1.9033109011076421,0.25740267482325085,11.0,low-pass-node,0.0,0.12722108385205014,0.10502099269648929,0.25740267482325085,0.09621860222137091,0.23260425711231264,0.07640234898378155,0.08051879900813957,0.0246112398453046
squirrel,0,4459,4459,train,2,2,2,2,1,1,1,0.6017954895564408,1.608376219948198,0.6513442523955459,0.7575843019080215,0.23736607498804846,1.9260515201219202,0.2416807660641851,41.0,low-pass-node,0.0,0.1375239728012255,0.0923106210756259,0.2021504797198702,0.13450242923576047,0.2416807660641851,0.0920051430995478,0.08157703396238437,0.01824955285619277
squirrel,0,4460,4460,test,3,3,3,3,1,1,1,0.9113163340728425,1.8548248663602787,0.7192486546513537,0.7064523731615238,0.34617963607960517,2.134377847679495,0.18467132338230965,10.0,low-pass-node,0.09336300426946072,0.11427347560595867,0.07956935098855497,0.17799290724402847,0.11698180744860182,0.18467132338230965,0.0904506581912903,0.06505849917665533,0.07763897270733844
squirrel,0,4461,4461,train,1,1,1,1,1,1,1,0.7886124633225648,1.4329709528269636,0.5235902819120143,0.6421427228571434,0.2920278433017428,1.9432036417356418,0.21927393171008017,41.0,low-pass-node,0.0,0.1480713376295684,0.08932981226262271,0.21747589175956117,0.09982615414644878,0.21927393171008017,0.119182254003592,0.08228513676268813,0.024555480545133245
squirrel,0,4462,4462,test,1,1,1,1,1,1,1,0.1253618877525673,0.15618749369514084,0.5931978974096833,0.38597993114175433,0.429170978297772,2.007255425664678,0.17352362800589627,49.0,low-pass-node,0.0,0.17352362800589627,0.07082359034708484,0.16237431173209646,0.12026873851192141,0.17271607462033536,0.1621912642649552,0.058755620655265864,0.0793467709199481
squirrel,0,4463,4463,test,1,0,2,0,0,0,0,-0.025575919990471707,-0.28890344476583907,0.6450748210411155,0.3853298242132101,0.37186920047805067,1.9915444096506123,0.19469257474770427,162.0,low-pass-node,0.0,0.1731677112066277,0.06455530332727522,0.17151511572921793,0.12500176079093203,0.19469257474770427,0.1418186285778461,0.05681832761182386,0.07243057707089533
squirrel,0,4464,4464,train,0,0,0,0,1,1,1,0.9632089645594741,2.7153023858561536,0.7308773163301703,1.0674292933432243,0.23631405763624344,1.9262304198977758,0.2471853809378764,15.0,two-hop-node,0.0,0.0970136188324182,0.09675492039702364,0.23658490428416026,0.13131713937739034,0.2471853809378764,0.06800135613576687,0.07938689772538343,0.04375578099476057
squirrel,0,4465,4465,val,2,1,0,1,0,0,0,-0.03427961142429159,-0.9461293127218597,0.4879578724120548,0.34543469710309765,0.3483353466811673,1.903232834375421,0.23586803441071044,192.0,low-pass-node,0.0,0.23586803441071044,0.07003890736703205,0.14280485615869254,0.06195704250194504,0.23098641738995093,0.15750459251943538,0.06584564686557814,0.03499450196887699
squirrel,0,4466,4466,test,2,2,2,2,1,1,1,0.43932796525809104,0.5401903368195388,0.6913326839933819,0.9075891278491107,0.27200615179087334,1.9441925312167099,0.23847461223410282,21.0,low-pass-node,0.0,0.09693213692331518,0.09799848678066304,0.21381499965931972,0.13893948334724715,0.23847461223410282,0.10092741700179339,0.08157669320374794,0.031336169637858895
squirrel,0,4467,4467,val,4,4,3,4,1,0,1,-0.11805899485144722,1.7424030781847084,0.4678069920471214,0.35555619230891466,0.48766764294380804,2.0340898314165208,0.1927100399872518,224.0,low-pass-node,0.01782103074388251,0.1927100399872518,0.0660337211410939,0.17709936235854346,0.06298144865977236,0.1613894030529027,0.1702759140441521,0.06302818253628635,0.08866089654418244
squirrel,0,4468,4468,train,2,2,2,2,1,1,1,0.3199138758686564,1.2261019274853755,0.48843571039546696,0.4051402660161344,0.44816241908799287,2.0748605226201704,0.18449141901911162,40.0,low-pass-node,0.031070265771531404,0.18449141901911162,0.0675218981106343,0.16542494508970756,0.09003517700194251,0.16160188041129359,0.16105906221299562,0.07247451577814999,0.06632083580796073
squirrel,0,4469,4469,val,3,3,3,3,1,1,1,0.5694374320505102,1.1232198877263517,0.5614988188357043,0.5905812367334574,0.35537499568427006,2.0660724214890607,0.20921081335305278,51.0,low-pass-node,0.03555638887019578,0.1473180689856074,0.08489218124504676,0.19492146535457577,0.0752270463806147,0.20921081335305278,0.1184452831902755,0.0720626679620061,0.06236608360608481
squirrel,0,4470,4470,train,3,3,3,3,1,1,1,1.390224605360852,1.7978707777933898,0.5992047797487716,0.39935994065241975,0.48946888204834743,2.1385765941426764,0.15491939175094122,96.0,low-pass-node,0.08992476298939947,0.15491939175094122,0.061603917759967056,0.15466834476564914,0.09138738821276396,0.14842750299910126,0.14122422772465204,0.056663980538797995,0.10118048248148037
squirrel,0,4471,4471,train,4,4,4,4,1,1,1,0.8034582980209104,1.4611688856736542,0.6985756121568616,0.3917924158940876,0.483542898275865,2.006791681959676,0.1978942681073854,519.0,low-pass-node,0.0,0.1694942446202685,0.06318853573890643,0.14928482915407315,0.09420019389527275,0.1978942681073854,0.1462451864502271,0.060515778753619576,0.11917696247527149
squirrel,0,4472,4472,test,0,4,3,4,0,0,0,-0.3034667396112223,-1.6117799353395132,0.3963454351848435,0.7055875375929558,0.35872645958713373,2.0528039298188823,0.2432852798783284,9.0,low-pass-node,0.02749674068091185,0.1475113320787609,0.09929463244736798,0.2432852798783284,0.07790705436407212,0.14774787049234556,0.11819062974662027,0.08818136053132586,0.05038509898441964
squirrel,0,4473,4473,val,2,2,2,2,1,1,1,0.002902851763653125,0.5544797630829755,0.46010009593402074,0.3369899563414227,0.36914176231320145,1.916430950008551,0.22745715269973368,299.0,low-pass-node,0.0,0.22745715269973368,0.0690319132196098,0.15826292743053977,0.061782316548541924,0.2138502467936015,0.1664288457788194,0.06370371221151248,0.03948288443367839
squirrel,0,4474,4474,val,1,1,0,1,1,0,1,-0.295810264654095,1.5298212880325541,0.5189305157248914,0.7238009316488703,0.26267991316119255,1.9259936228363492,0.22786053819574328,19.0,low-pass-node,0.0,0.14501216518707138,0.09652767662277312,0.22786053819574328,0.09802376986193674,0.22454219759688607,0.10472515422097246,0.08423242783298432,0.01907606932484409
squirrel,0,4475,4475,train,1,1,1,1,1,1,1,1.7718614293399952,1.716752861737574,0.6922898575321103,0.46087602801299254,0.3845188026555667,2.073967758125977,0.1989808777287453,69.0,low-pass-node,0.027095836371803336,0.14967831497826148,0.06877811959770272,0.173460493690558,0.11180421642583531,0.1989808777287453,0.12511808916254555,0.057868955655426345,0.08721509546742026
squirrel,0,4476,4476,train,3,3,3,3,1,1,1,0.7649716801008193,1.701911183489381,0.5781421863078925,0.437587854989337,0.4023679623972791,2.04982270094004,0.19056983101582237,115.0,low-pass-node,0.016897717437057987,0.1766953341477006,0.07104072525822926,0.17722486340072682,0.08549943798720593,0.19056983101582237,0.1333547627437145,0.06463343158015877,0.08408389553396577
squirrel,0,4477,4477,val,4,4,4,4,1,1,1,0.04752167775072458,0.39598983293019807,0.5826841629393466,0.8483731882063228,0.36767895008155344,2.126978133965975,0.18924365595803866,8.0,low-pass-node,0.057363023342117396,0.11662545642018227,0.09609522796359543,0.18924365595803866,0.11623259782983407,0.17102692954006643,0.10321662440147149,0.09041289904583141,0.059783584604456305
squirrel,0,4478,4478,train,4,4,4,4,1,1,1,2.02216292754415,3.1682613347239483,0.9331643688013881,1.198686568353386,0.28181367932199386,2.0898709624988,0.19814155615128703,4.0,two-hop-node,0.09078447972866523,0.06462750647471358,0.09789344600574675,0.18879557810112965,0.19814155615128703,0.15986147628445405,0.06341685386837664,0.05559160889211517,0.08088749310877291
squirrel,0,4479,4479,test,4,1,3,1,0,0,0,-0.081219318296192,-1.4016908808578963,0.5332535589168041,0.6061805854221319,0.3435634515563316,2.0703800461427697,0.19860891870923977,42.0,low-pass-node,0.03616420938092707,0.15147211366789154,0.08737848265844854,0.19860891870923977,0.08238614588090783,0.19752707534584377,0.11625142175924949,0.07491032677866484,0.05530130478512579
squirrel,0,4480,4480,val,1,1,1,1,1,1,1,0.032810892890759114,2.6611436883804447,0.4798793532018541,0.46789850066233707,0.31250739097926994,1.9322985388456815,0.21626421162818407,57.0,low-pass-node,0.0,0.17812552586594804,0.08284791366160563,0.2075606350808878,0.07710218436889904,0.21626421162818407,0.1408135042544258,0.06638318033488515,0.030902843665811988
squirrel,0,4481,4481,test,4,0,0,0,0,0,0,-0.5330901767685607,-1.8264831978122262,0.5121508799232999,0.40288594788814613,0.47780241155254366,2.0111414470635154,0.1907220065357187,63.0,low-pass-node,0.0,0.1907220065357187,0.07111227356849825,0.15906237807690066,0.09578403672218308,0.15999975397229446,0.16728806017768158,0.07312495151323135,0.08290653863278198
squirrel,0,4482,4482,train,1,1,1,1,1,1,1,0.05083460706299803,1.7229536160669845,0.5264934627160422,0.4479642818746404,0.32922659378124364,1.8967059835977036,0.25763305015170984,114.0,low-pass-node,0.0,0.17025871616527427,0.07827427344856686,0.1818422762685944,0.06430886119545688,0.25763305015170984,0.15658213566205464,0.06813875402800623,0.02296193201269049
squirrel,0,4483,4483,test,2,2,2,4,1,1,0,0.17086869372412972,-0.20999576818536347,0.5375694825818017,0.37514407493002433,0.4867086960830201,2.089965819523915,0.18685427529847512,89.0,low-pass-node,0.03357611529515289,0.18685427529847512,0.06651758072633569,0.1446233987700352,0.09855605377753159,0.15349122262788922,0.16504817982053038,0.06549654026526318,0.08583663267368083
squirrel,0,4484,4484,test,4,4,4,4,1,1,1,0.8511595258705498,3.4293241911173595,0.5981138141994139,0.33224248872788686,0.44006456258815,2.0908877886934123,0.19689101765106876,184.0,low-pass-node,0.08415879209587744,0.16623030748624115,0.0568457547055618,0.13591096164438618,0.08009428289742383,0.19689101765106876,0.16191218668472196,0.05217712421550733,0.06577957184872484
squirrel,0,4485,4485,val,4,4,4,4,1,1,1,0.5207976689278513,2.7711766726711784,0.5725957929445309,0.332242488727973,0.40655167301067646,2.0008913706099274,0.21519313776845092,184.0,low-pass-node,0.01500937062721569,0.1816823432929444,0.06212988520169358,0.1485446448614274,0.09273754135617626,0.21519313776845092,0.17696282903765764,0.05702727942403063,0.05071296758829574
squirrel,0,4486,4486,train,4,4,4,4,1,1,1,0.21991547086914398,1.4286534359176661,0.523512509370835,0.3137617437197253,0.3934007633569822,1.968668603479336,0.22985662396522302,164.0,low-pass-node,0.019378276550306873,0.21749099922878673,0.06411230412104461,0.12758412024951962,0.06471738883500018,0.22985662396522302,0.1753308704106484,0.05914017066858092,0.04238924522196283
squirrel,0,4487,4487,train,0,0,0,0,1,1,1,0.6127961981714929,1.4549439483098299,0.4075929716620043,0.509097878260297,0.38823693252617436,1.9785618018108888,0.20251352368880493,15.0,low-pass-node,0.0,0.17911557400207376,0.08713029057648766,0.20251352368880493,0.08926755743360702,0.16231118652564938,0.15745578390997222,0.08421747362023106,0.03798860930748273
squirrel,0,4488,4488,val,1,3,3,3,0,0,0,-0.08254562745914007,-0.24698244034429573,0.7684514984141518,0.5226631429257429,0.3963957382081577,2.1192256049781695,0.18410363139814956,71.0,low-pass-node,0.05222937927607531,0.13009766491745106,0.06871501286886966,0.1584288492720052,0.13738121827197328,0.18410363139814956,0.11782561689489698,0.06086534880815949,0.0903532774419615
squirrel,0,4489,4489,train,4,4,4,4,1,1,1,0.4219628587226587,1.6773822752894092,0.5410102840147362,0.31460005760696497,0.3760983357916452,1.9777600253910936,0.2298925116436211,171.0,low-pass-node,0.02230580668091431,0.21855889825799857,0.06325439177866175,0.1267892867430625,0.07198770713690322,0.2298925116436211,0.1676124332511699,0.058235131360595604,0.04136383240741523
squirrel,0,4490,4490,val,2,2,2,2,1,1,1,0.6290809096651679,2.5130458378113842,0.596662696612153,0.7121346326464889,0.25757467878559637,1.942879603885148,0.22955487939953403,21.0,low-pass-node,0.0,0.13947481835054149,0.09563965954452582,0.2118659631204551,0.11864608366256743,0.22955487939953403,0.10258581589449524,0.07674010130245165,0.02549267753488414
squirrel,0,4491,4491,train,4,4,4,4,1,1,1,2.247612067136518,2.5713488728273637,0.6635974812872031,0.5372711592630365,0.4266144588323727,2.141132625116854,0.18867066246212993,5.0,low-pass-node,0.08590832745448972,0.12205342445457609,0.06432125973408305,0.18867066246212993,0.12303197676817158,0.14266458530931078,0.11264569649340421,0.061775809056191185,0.09892825709416424
squirrel,0,4492,4492,test,0,2,1,2,0,0,0,-0.08407788488209622,-3.74580597001191,0.5782033150944307,0.4571028951747836,0.38389129883408696,2.0742268905754413,0.1767479317772512,33.0,low-pass-node,0.02393564160314446,0.16876119301845666,0.07361523700303864,0.1767479317772512,0.11399358545678322,0.17218626145027566,0.13438665233283248,0.06495452077349027,0.0714189756472806
squirrel,0,4493,4493,val,3,2,2,2,0,0,0,-0.006657533166034124,-2.1322779895684776,0.5186986724507548,0.40276168127940165,0.4617952118700392,2.103447094094203,0.17807502168525538,38.0,low-pass-node,0.046887028962657874,0.17807502168525538,0.06756397608325365,0.15807394100311364,0.09156558427827392,0.1567368635726372,0.15662998965651767,0.0672423770178028,0.07722521693401979
squirrel,0,4494,4494,train,0,0,0,0,1,1,1,0.022860455157746706,0.9875946605641588,0.6806065451460735,0.4429866548727498,0.38703906026212154,1.9933497562806022,0.21313535989271146,141.0,low-pass-node,0.0,0.15182286325317604,0.07085282400432913,0.18240354810025206,0.10274563407836586,0.21313535989271146,0.13412553319266612,0.05581849960388436,0.08909573684963236
squirrel,0,4495,4495,val,4,4,4,4,1,1,1,0.4952033933534674,2.069542279011232,0.5831537004863224,0.33224248872796186,0.42870936855228287,2.020313959744049,0.21263225430535243,184.0,low-pass-node,0.02019693151179892,0.17952025153992338,0.06139051499116008,0.14677690482797529,0.08547600262051681,0.21263225430535243,0.1748569013711663,0.05634863224068208,0.06280160575933848
squirrel,0,4496,4496,val,1,1,1,1,1,1,1,0.01959430310719279,0.21793326408102187,0.6666139957074547,0.7282146884325315,0.3838251313892088,2.0352596943815118,0.18087530168790264,8.0,low-pass-node,0.0,0.13029025422530555,0.09301567219147448,0.1805375562000321,0.13791587255459842,0.18087530168790264,0.11243503224296574,0.08374044666944287,0.08118986320339694
squirrel,0,4497,4497,val,1,1,1,1,1,1,1,2.33698126341719,2.9906039559144744,0.6067575570037603,0.6116355332077346,0.37035679698544066,2.1289082725012363,0.19260567200529372,7.0,low-pass-node,0.07319328480571699,0.12632749595471296,0.07875928605737427,0.19260567200529372,0.11229943317504032,0.1663332246561784,0.11207153466537878,0.06705403215276422,0.07135603532729463
squirrel,0,4498,4498,val,0,0,0,0,1,1,1,0.3478723283442672,2.400331803018774,1.2544646427466646,0.4104788743652773,0.4574984566779744,1.9708092729478537,0.21677908772970292,320.0,high-pass-node,0.0,0.12226190112027832,0.05043290029205587,0.12229250009576852,0.21677908772970292,0.17434068327736574,0.10551307064616595,0.04306391372762749,0.16531594241819797
squirrel,0,4499,4499,test,0,0,0,0,1,1,1,0.802513457233677,1.1048448686180656,0.5733247422409286,0.6331868242047666,0.38210575607607344,2.023165470975722,0.1998868735472181,7.0,low-pass-node,0.0,0.1425129994084539,0.08792743901119471,0.1998868735472181,0.12277153673585411,0.170434784348512,0.12427204337221849,0.0809973349730652,0.07119698755860807
squirrel,0,4500,4500,train,1,1,1,1,1,1,1,0.8418848390473554,1.849171058369206,0.6973307713192813,0.6779502461768121,0.2818601853067419,1.9581944806731446,0.24099179569499776,24.0,low-pass-node,0.0,0.1375527265348114,0.0759281572189322,0.2137268266709261,0.11191677355100406,0.24099179569499776,0.08619260120416763,0.0757600428032981,0.057931075141597684
squirrel,0,4501,4501,test,1,3,3,3,0,0,0,-0.08590608145130263,-0.7609457571305107,0.5547840203569832,0.46022881551686334,0.39460162600868093,1.995663802524192,0.19313672647705202,51.0,low-pass-node,0.0,0.16252918755941442,0.07883530578737526,0.18933510600552977,0.09321432169494301,0.19313672647705202,0.14827213228711797,0.06420441750713235,0.07047280164981629
squirrel,0,4502,4502,train,1,1,1,1,1,1,1,0.40562115844934343,2.1184209060634607,0.7655542062858653,0.42584432386024557,0.38097583771375876,2.00426026636055,0.19646394920818022,107.0,low-pass-node,0.0,0.15089226188261123,0.06616313438135943,0.16722607998937902,0.14338020497424647,0.19646394920818022,0.1290599770360657,0.05305293751455231,0.09376145411503657
squirrel,0,4503,4503,train,0,0,0,0,1,1,1,0.8004812918649402,2.4678373959584006,0.9465219193965949,1.3191751305181443,0.21041641435966466,1.8954390390679139,0.2436624717415256,17.0,two-hop-node,0.0,0.07015578276173992,0.0958738054878941,0.20882362636573568,0.2436624717415256,0.20764627488048915,0.06131906741269431,0.0775645471521378,0.034954422999296984
squirrel,0,4504,4504,train,3,3,3,3,1,1,1,0.2775641728522975,2.5679484830046917,0.5172116381522793,0.4913280540115174,0.3658001746007696,1.9853190199703616,0.1963477223607115,60.0,low-pass-node,0.0,0.173970004463308,0.08010571448908615,0.19079401752413327,0.09095406785155431,0.1963477223607115,0.14005199054791753,0.074182101237085,0.053594380515835864
squirrel,0,4505,4505,train,3,3,3,3,1,1,1,1.6214224072587715,2.175593619951831,0.6117834759524311,0.9237687590146939,0.3050423834362461,1.9613528342621918,0.24037890556814395,16.0,low-pass-node,0.0,0.11638773164930366,0.10383193568530907,0.22182594365105038,0.08383412104065814,0.24037890556814395,0.09081221614675199,0.0875729029590864,0.05535624203489303
squirrel,0,4506,4506,test,2,3,2,3,0,1,0,0.36021101404310985,-0.7634336668092938,0.7500355715822115,0.5203551292661475,0.31704280563417037,2.0657686997131344,0.2106737703157643,9.0,low-pass-node,0.03225785192759674,0.1402056609582869,0.07006348935635476,0.18276189954940208,0.13107930572646811,0.2106737703157643,0.10330479619334886,0.05664842605296369,0.0730047985667818
squirrel,0,4507,4507,train,0,0,0,0,1,1,1,0.3437491035278615,2.5826957601500533,1.2687794896179998,0.4125352532267945,0.4569525515760981,1.9691919867717314,0.2162527653289538,317.0,high-pass-node,0.0,0.1208374820888987,0.05033382844678556,0.12267272158430327,0.2162527653289538,0.17626735231097054,0.10435540997735657,0.0425661783070538,0.16671426125919744
squirrel,0,4508,4508,test,4,3,3,3,0,0,0,-0.34350701609450285,-3.0682885549055343,0.6989717589942886,0.5516157107233128,0.28509350250099674,2.0524376583521846,0.2165167028809078,4.0,low-pass-node,0.030691784491678625,0.13509539406390486,0.07278191671923928,0.2165167028809078,0.1445216454985435,0.18535491495136455,0.09306012055307099,0.05307224963219867,0.06890526962260196
squirrel,0,4509,4509,train,2,2,2,2,1,1,1,0.8531446692544074,2.6229110803867206,0.5518954935098044,0.38575785457458617,0.39223266232655696,1.977094871113488,0.20218572760870404,166.0,low-pass-node,0.0,0.18637738660541894,0.06777036077650103,0.17380928770792273,0.08812798767421141,0.20218572760870404,0.15319420375855364,0.06322204739717101,0.06531299753466832
squirrel,0,4510,4510,train,3,3,3,3,1,1,1,0.25669554150618556,2.3074414213392647,0.5292474728338336,0.30957722631574874,0.3788541393379541,1.9076988516982971,0.23399675289430555,172.0,low-pass-node,0.0,0.2212776811303093,0.06459011812137817,0.13058470792320995,0.07479061172324723,0.23399675289430555,0.178341126876421,0.059122764045260685,0.03729623652019402
